,id,title,genre,original_price,discounted_price,release_date,developer,publisher,overall_rating,overall_vote_count,recent_rating,recent_vote_count,metacritic_score,tags,awards,description,platforms,minimum_requirements,recommended_requirements,similar_games
709,588650,Dead Cells,Action,₹ 629,₹ 629,"6 Aug, 2018",Motion Twin,Motion Twin,Overwhelmingly Positive,944,Overwhelmingly Positive,44320,89,"['Roguevania', 'Souls-like', 'Pixel Graphics', 'Roguelike', 'Metroidvania', 'Action Roguelike', 'Action', '2D', 'Difficult', 'Roguelite', 'Hack and Slash', 'Replay Value', 'Platformer', 'Indie', 'Singleplayer', 'Great Soundtrack', 'Procedural Generation', 'Side Scroller', 'Perma Death', 'Adventure']","<div class=""game_page_autocollapse"" style=""max-height: 400px;"">
<img src=""https://steamcdn-a.akamaihd.net/steam/apps/588650/extras/TGA-Recadrer.png?t=1590998481""><br/><img src=""https://steamcdn-a.akamaihd.net/steam/apps/588650/extras/RPS-Recadré.png?t=1590998481""><br/><img src=""https://steamcdn-a.akamaihd.net/steam/apps/588650/extras/GJA.png?t=1590998481""><br/><img src=""https://steamcdn-a.akamaihd.net/steam/apps/588650/extras/NYGA-Recadré.png?t=1590998481""><br/><img src=""https://steamcdn-a.akamaihd.net/steam/apps/588650/extras/BAFTA.png?t=1590998481""><br/><img src=""https://steamcdn-a.akamaihd.net/steam/apps/588650/extras/IGN-Recadré.png?t=1590998481""><br/><img src=""https://steamcdn-a.akamaihd.net/steam/apps/588650/extras/GS-Recadré.png?t=1590998481""><br/><img src=""https://steamcdn-a.akamaihd.net/steam/apps/588650/extras/MC.png?t=1590998481""><br/><img src=""https://steamcdn-a.akamaihd.net/steam/apps/588650/extras/PCG-Recadré.png?t=1590998481""><br/><img src=""https://steamcdn-a.akamaihd.net/steam/apps/588650/extras/SXSW-Recadré.png?t=1590998481""> </img></img></img></img></img></img></img></img></img></img></div>",,"['win', 'mac', 'linux']","['OS: Windows 7+', 'Processor: Intel i5+', 'Memory: 2 GB RAM', 'Graphics: Nvidia 450 GTS / Radeon HD 5750 or better', 'Storage: 500 MB available space', 'Additional Notes: DirectX 9.1+ or OpenGL 3.2+']","['OS: Windows 7+', 'Processor: Intel i5+', 'Memory: 4 GB RAM', 'Graphics: Nvidia GTX 460 / Radeon HD 7800 or better', 'Storage: 500 MB available space', 'Additional Notes: DirectX 9.1+ or OpenGL 3.2+']","[323220, 774361, 1037020, 241600, 250900, 1145360, 535480, 200210, 881100, 311690, 606150, 718590, 960690, 445980, 1147560, 330020, 269210, 844850]"
710,926580,Broken Lines,Strategy,₹ 579,₹ 579,"25 Feb, 2020",PortaPlay,Super.com,Mostly Positive,20,Very Positive,332,78,"['Strategy', 'Tactical', 'World War II', 'Turn-Based', 'Isometric', 'Violent', 'War', 'Military', 'Difficult', 'Singleplayer', 'Atmospheric', 'Perma Death', 'Action', 'Historical', 'Indie', 'Masterpiece', 'Classic', 'Realistic', 'RPG']","<div class=""game_page_autocollapse"" style=""max-height: 400px;"">
<img src=""https://steamcdn-a.akamaihd.net/steam/apps/926580/extras/award_06.png?t=1592403002""><br/><img src=""https://steamcdn-a.akamaihd.net/steam/apps/926580/extras/award_01.png?t=1592403002""><br/><img src=""https://steamcdn-a.akamaihd.net/steam/apps/926580/extras/award_02.png?t=1592403002""><br/><img src=""https://steamcdn-a.akamaihd.net/steam/apps/926580/extras/award_03.png?t=1592403002""><br/><img src=""https://steamcdn-a.akamaihd.net/steam/apps/926580/extras/award_04.png?t=1592403002""><br/><img src=""https://steamcdn-a.akamaihd.net/steam/apps/926580/extras/award_05.png?t=1592403002""> </img></img></img></img></img></img></div>",,"['win', 'mac', 'linux']","['Requires a 64-bit processor and operating system', 'OS: Windows 7', 'Processor: i5-5700 2Ghz', 'Memory: 8 GB RAM', 'Graphics: Graphics: GeForce GT 750M 2GB or similar (1500 3DMark score)', 'DirectX: Version 10', 'Storage: 6 GB available space']","['Requires a 64-bit processor and operating system', 'OS: Windows 10', 'Processor: I7-7700 4Ghz', 'Memory: 16 GB RAM', 'Graphics: GTX1050', 'DirectX: Version 10', 'Storage: 6 GB available space']","[394360, 919640, 610370, 1072040, 779340, 231430, 1184050, 268500, 686810, 228200, 364360, 4700, 572410, 34030, 581320, 10500, 418240, 262060]"
711,764790,The Messenger,Action,₹ 529,₹ 529,"30 Aug, 2018",Sabotage,Devolver Digital,Very Positive,135,Very Positive,3871,83,"['Indie', 'Action', 'Metroidvania', 'Platformer', 'Pixel Graphics', 'Ninja', 'Retro', 'Great Soundtrack', '2D', 'Funny', 'Singleplayer', 'Difficult', 'Time Travel', 'Adventure', 'Side Scroller', 'Comedy', 'Masterpiece']","<div class=""game_page_autocollapse"" style=""max-height: 400px;"">
<img src=""https://steamcdn-a.akamaihd.net/steam/apps/764790/extras/thegameawards2018.jpg?t=1582049935""><br/><img src=""https://steamcdn-a.akamaihd.net/steam/apps/764790/extras/bestofthemix_logo_2018_1024.png?t=1582049935""><br/><img src=""https://steamcdn-a.akamaihd.net/steam/apps/764790/extras/Laurier-2-DualShockers_Color.png?t=1582049935""><br/><img src=""https://steamcdn-a.akamaihd.net/steam/apps/764790/extras/Laurier-6-UBisoft_Indie_Series.png?t=1582049935""><br/><img src=""https://steamcdn-a.akamaihd.net/steam/apps/764790/extras/Laurier-4-CGMagazine_color.png?t=1582049935""><br/><img src=""https://steamcdn-a.akamaihd.net/steam/apps/764790/extras/Laurier-5-PS_NAtion_color.png?t=1582049935""><br/><img src=""https://steamcdn-a.akamaihd.net/steam/apps/764790/extras/Laurier-3-Shacknews_Color.png?t=1582049935""><br/><img src=""https://steamcdn-a.akamaihd.net/steam/apps/764790/extras/Laurier-1_Design_(mini).png?t=1582049935""><br/><img src=""https://steamcdn-a.akamaihd.net/steam/apps/764790/extras/Laurier-2_Music_(mini).png?t=1582049935""> </img></img></img></img></img></img></img></img></img></div>",,['win'],,,"[367520, 1057090, 588650, 261570, 774361, 368620, 504230, 851100, 268910, 460950, 250760, 814370, 999020, 383980, 400910, 860950, 1061090, 393520]"
712,1178490,港詭實錄ParanormalHK,Adventure,₹ 575,₹ 575,"6 Jan, 2020",Ghostpie Studio,"Ghostpie Studio, Gamera Game",Very Positive,560,Very Positive,3281,0,"['Horror', 'Adventure', 'Indie', 'Singleplayer', 'Psychological Horror', 'Puzzle', 'First-Person', 'Drama', 'Sexual Content', 'Atmospheric', 'Action', 'Dark', 'Thriller', 'Multiplayer', 'Walking Simulator', 'Funny']",,*한글을 검토 중입니다.우리는 곧 고칠 것입니다.*,['win'],"['Requires a 64-bit processor and operating system', 'OS: Windows 7 or Windows 10', 'Processor: Intel i5-4460 or AMD FX-6300', 'Memory: 8 GB RAM', 'Graphics: NVIDIA® GeForce® GTX 760 or AMD Radeon™ R7 260x with 2GB Video RAM', 'DirectX: Version 11', 'Storage: 15 GB available space', 'Sound Card: DirectSound compatible（must support DirectX 9.0c or higher）']","['Requires a 64-bit processor and operating system', 'OS: Windows 7 or Windows 10', 'Processor: Intel i7-3770 or AMD equivalent', 'Memory: 8 GB RAM', 'Graphics: NVIDIA GeForce GTX1060 or AMD equivalent', 'DirectX: Version 11', 'Storage: 15 GB available space', 'Sound Card: DirectSound compatible（must support DirectX 9.0c or higher）']","[418370, 967050, 546560, 424840, 732690, 399810, 108710, 238320, 594330, 214490, 883710, 906100, 242760, 412020, 350640, 521890, 414700, 865360]"
713,238460,BattleBlock Theater®,Action,₹ 459,₹ 459,"15 May, 2014",The Behemoth,The Behemoth,Overwhelmingly Positive,315,Overwhelmingly Positive,41551,85,"['Comedy', 'Co-op', 'Funny', 'Platformer', 'Multiplayer', 'Local Co-Op', 'Adventure', 'Indie', '2D', 'Action', 'Great Soundtrack', 'Cats', 'Online Co-Op', 'Casual', 'Puzzle', 'Level Editor', 'Local Multiplayer', 'Masterpiece', 'Singleplayer', 'Difficult']",,"Shipwrecked. Captured. Betrayed. Forced to perform for an audience of cats? Yes, all that and more when you unlock BattleBlock Theater! There’s no turning back once you've started on your quest to free over 300 of your imprisoned friends from evil technological cats. Immerse yourself in this mind bending tale of treachery as you use your arsenal of weapon-tools to battle your way through hundreds of levels in order to discover the puzzling truth behind BattleBlock Theater.","['win', 'mac', 'linux']",,,"[477160, 880940, 728880, 204360, 1005300, 32440, 397460, 291550, 49520, 285900, 1071870, 331670, 268910, 1016920, 327030, 238370, 996770, 641990]"
714,877440,Quench,Casual,₹ 529,₹ 529,"7 Aug, 2019",Axon Interactive Inc.,Axon Interactive Inc.,Positive,10,Positive,10,0,"['Indie', 'Casual', 'Simulation', 'Puzzle', 'Nature', 'Story Rich', 'Colorful', 'Adventure', 'Great Soundtrack', 'Atmospheric', 'Singleplayer', 'Stylized', 'God Game', 'Family Friendly', 'Beautiful', 'Female Protagonist', 'LGBTQ+', 'Hex Grid', 'Relaxing']",,,['win'],"['Requires a 64-bit processor and operating system', 'OS: Windows 8 or later', 'DirectX: Version 10', 'Storage: 1 GB available space']",['Requires a 64-bit processor and operating system'],"[638230, 621060, 433340, 991170, 239030, 823500, 1057090, 883360, 715560, 753640, 632470, 962580, 367520, 447530, 865360, 367450, 683320, 611790]"
715,293760,Automation - The Car Company Tycoon Game,Simulation,₹ 699,₹ 699,"12 Mar, 2015",Camshaft Software,Camshaft Software,Very Positive,134,Very Positive,3598,0,"['Simulation', 'Management', 'Building', 'Strategy', 'Sandbox', 'Early Access', 'Realistic', 'Racing', 'Automobile Sim', 'Crafting', 'Education', 'Moddable', 'Science', 'Replay Value', 'Automation', 'Singleplayer', 'Multiplayer']",,,['win'],"['OS: Windows 7, 8, 10 - 64 bit', 'Processor: Dual Core', 'Memory: 3 GB RAM', 'Graphics: Support Shader Model 4.0 (Intel HD3000 Integrated, Geforce 8 Series, Radeon 2000 Series)', 'DirectX: Version 10', 'Storage: 20 GB available space', 'Additional Notes: Requirements for Ultra Low Settings.    Framerate may be poor in some situations.']","['OS: Windows 10 64 Bit', 'Processor: Recent Intel i5/i7 or AMD 6 core or better', 'Memory: 16 GB RAM', 'Graphics: AMD 290x or nVidia 970GTX or Better', 'DirectX: Version 11', 'Storage: 20 GB available space', 'Additional Notes: System requirements for good frame rate Epic Settings.    Solid State Drive highly recommended for best loading performance']","[255710, 294100, 703080, 493340, 621060, 979110, 233450, 868360, 645630, 1066780, 427520, 457140, 600480, 526870, 773790, 911430, 233860, 606800]"
716,424840,Little Nightmares,Adventure,₹ 565,₹ 565,"27 Apr, 2017",Tarsier Studios,BANDAI NAMCO Entertainment,Very Positive,492,Very Positive,10312,81,"['Horror', 'Atmospheric', 'Adventure', 'Dark', 'Puzzle Platformer', 'Singleplayer', 'Puzzle', 'Indie', 'Stealth', 'Platformer', 'Story Rich', 'Great Soundtrack', 'Psychological Horror', 'Survival Horror', 'Short', '2.5D', 'Female Protagonist', 'Third Person', 'Strategy', 'Action']","<div class=""game_page_autocollapse"" style=""max-height: 400px;"">
<img src=""https://steamcdn-a.akamaihd.net/steam/apps/424840/extras/BP_Award_Indiegame_WEB.png?t=1580309960""> </img></div>",,['win'],"['Requires a 64-bit processor and operating system', 'OS: \xa0Windows 7, 64-bit', 'Processor: \xa0Intel CPU Core i3', 'Memory: 4 GB RAM', 'Graphics: Nvidia GTX 460', 'DirectX: Version 11', 'Network: Broadband Internet connection', 'Storage: 10 GB available space', 'Additional Notes: SSE4.2 required']","['Requires a 64-bit processor and operating system', 'OS: \xa0Windows 7, 64-bit', 'Processor: \xa0Intel CPU Core i7', 'Memory: 8 GB RAM', 'Graphics: \xa0Nvidia GPU GeForce GTX 660', 'DirectX: Version 11', 'Network: Broadband Internet connection', 'Storage: 10 GB available space', 'Additional Notes: SSE4.2 required']","[752590, 883710, 418370, 214490, 1178490, 304430, 412020, 238320, 732690, 108710, 261570, 339340, 750920, 413420, 567640, 1096570, 414700, 594330]"
717,230290,Universe Sandbox,Casual,₹ 699,₹ 699,"24 Aug, 2015",Giant Army,Giant Army,Overwhelmingly Positive,259,Very Positive,8722,0,"['Sandbox', 'Space', 'Simulation', 'Physics', 'Science', 'Destruction', 'Education', 'Realistic', 'God Game', 'Early Access', 'Singleplayer', 'Indie', 'Open World', 'Casual', 'Atmospheric', 'VR', 'Sci-fi', 'Great Soundtrack', 'Exploration', 'Adventure']",,"Universe Sandbox is a physics-based space simulator that allows you to create, destroy, and interact on an unimaginable scale.",,"['OS: Windows 7 SP1+ (64-bit)*', 'Processor: 1.6 GHz dual-core', 'Memory: 2 GB RAM', 'Graphics: 2 GB Video Memory†, Shader Model 5.0', 'DirectX: Version 11', 'Storage: 2 GB available space', 'Additional Notes: * A 64-bit version of Windows is required for Universe Sandbox updates after November 2018. Users on 32-bit systems can still run previous versions. Learn more † Laptops or other computers that use integrated graphics (rather than dedicated graphics hardware) may see issues with Universe Sandbox even if they meet the video memory requirement. Dedicated video hardware is recommended.']","['Processor: 3.6 GHz quad-core', 'Memory: 8 GB RAM', 'Graphics: 4 GB Video Memory', 'DirectX: Version 11', 'Additional Notes: For VR, see recommendations from your headset manufacturer']","[220200, 1161580, 314650, 17390, 244850, 284160, 383840, 1062160, 823500, 979110, 645630, 445220, 621060, 228380, 613100, 641320, 508440, 450540]"
718,816020,JUMP FORCE,Action,"₹ 4,900","₹ 4,900","14 Feb, 2019","Spike Chunsoft Co., Ltd.",BANDAI NAMCO Entertainment,Very Positive,144,Mixed,5307,60,"['Action', 'Anime', 'Fighting', 'Multiplayer', 'Character Customization', 'Singleplayer', 'Local Multiplayer', 'RPG', 'Open World', ""Beat 'em up"", 'Story Rich', 'Casual', 'Controller', 'Massively Multiplayer', 'Violent', 'Nudity', 'Great Soundtrack', 'Fantasy', 'Sandbox', 'Co-op']",,,['win'],"['Requires a 64-bit processor and operating system', 'OS: Windows 7/8/10 (64-bit OS required)', 'Processor: Intel Core i5-2300, 2.80 GHz / AMD A10-7850K, 3.70 GHz', 'Memory: 4 GB RAM', 'Graphics: GeForce GTX 660 Ti, 3 GB / Radeon HD 7950, 3 GB', 'DirectX: Version 11', 'Network: Broadband Internet connection', 'Storage: 17 GB available space', 'Sound Card: DirectX compatible soundcard or onboard chipset\xa0']","['Requires a 64-bit processor and operating system', 'OS: Windows 7/8/10 (64-bit OS required)', 'Processor: Intel Core i7-6700 / AMD Ryzen 5 1400', 'Memory: 8 GB RAM', 'Graphics: GeForce GTX 1060 / Radeon R9 Fury', 'DirectX: Version 11', 'Network: Broadband Internet connection', 'Storage: 17 GB available space', 'Sound Card: DirectX compatible soundcard or onboard chipset\xa0']","[389730, 349040, 544750, 633230, 976310, 310950, 234670, 39210, 520440, 678960, 626690, 586140, 285900, 748360, 702890, 899440, 985890, 607890]"
719,293780,Crawl,Action,₹ 479,₹ 479,"11 Apr, 2017",Powerhoof,Powerhoof,Very Positive,74,Overwhelmingly Positive,3510,0,"['Pixel Graphics', 'Dungeon Crawler', 'Local Multiplayer', 'Action Roguelike', '4 Player Local', 'Indie', 'Local Co-Op', 'Roguelike', 'Action', 'RPG', 'Multiplayer', 'Great Soundtrack', 'Lovecraftian', '2D', 'Fantasy', 'Roguelite', 'Co-op', 'Gore', 'Singleplayer', 'Horror']",,,"['win', 'mac', 'linux']",,,"[311690, 250900, 606150, 445980, 330020, 677120, 512900, 1145360, 1217060, 200210, 269210, 880940, 881100, 656350, 632360, 728880, 383980, 291550]"
720,1106840,Hydroneer,Adventure,₹ 349,₹ 349,"8 May, 2020",Foulball Hangover,Foulball Hangover,Very Positive,1966,Very Positive,1966,0,"['Simulation', 'Indie', 'Adventure', 'Casual', 'Mining', 'Strategy', 'Building', 'Base Building', 'Sandbox', 'Open World', 'Resource Management', 'Singleplayer', 'Masterpiece', 'Crafting', 'First-Person', 'Survival', 'Automation', 'Co-op']",,,['win'],"['Requires a 64-bit processor and operating system', 'OS: Windows 10', 'Processor: Quad-Core 64-bit Intel or AMD processor, 2.4 GHZ CPU', 'Memory: 8 GB RAM', 'Graphics: 1 GB DirectX 11 dedicated video card', 'Storage: 6 GB available space']",['Requires a 64-bit processor and operating system'],"[526870, 294100, 979110, 666140, 457140, 427520, 233860, 648800, 233450, 451340, 255710, 387990, 648350, 933820, 323190, 613100, 1112790, 105450]"
721,269210,Hero Siege,Action,₹ 260,₹ 260,"29 Jan, 2014","Elias Viglione, Jussi Kukkonen",Panic Art Studios,Very Positive,287,Mostly Positive,16938,0,"['RPG', 'Action Roguelike', 'Hack and Slash', 'Roguelike', 'Indie', 'Pixel Graphics', 'Action', 'Multiplayer', 'Adventure', 'Co-op', 'Local Co-Op', '2D', 'Roguelite', 'Top-Down', 'Action RPG', 'Massively Multiplayer', 'Difficult', 'Controller', 'Bullet Hell', 'Singleplayer']",,,"['win', 'mac', 'linux']","['OS: Windows 7/8/10', 'Processor: DualCore 1.8 GHZ', 'Memory: 4 GB RAM', 'Graphics: 512 mb', 'Storage: 900 MB available space', ""Additional Notes: This game DOES NOT WORK on low end laptops with INTEGRATED GPU's such as HD4000 ETC.""]","['OS: Windows 7/8/10', 'Processor: QuadCore 2.4 GHZ', 'Memory: 6 GB RAM', 'Graphics: 1 GB', 'Storage: 900 MB available space', ""Additional Notes: This game DOES NOT WORK on low end laptops with INTEGRATED GPU's such as HD4000 ETC.""]","[330020, 512900, 1145360, 445980, 311690, 200210, 588650, 1217060, 606150, 677120, 632360, 250900, 881100, 434650, 732370, 1147560, 475150, 238960]"
722,1016730,Deck of Ashes,Adventure,₹ 529,₹ 529,"9 Jun, 2020",AYGames,"Buka Entertainment, WhisperGames",Mixed,54,Mostly Positive,561,0,"['Card Battler', 'RPG', 'Indie', 'Deckbuilding', 'Strategy', 'Adventure', 'Roguelite', 'Card Game', 'Turn-Based', 'Singleplayer', 'Procedural Generation', 'Replay Value', 'Turn-Based Combat', 'Dark Fantasy', 'Early Access', 'Hand-drawn', '2D', 'Dark', 'Roguelike', 'Fantasy']",,,"['win', 'mac']","['OS: MAC OSX 10.7.5', 'Processor: Intel Core 2 Duo 2.5 GHz', 'Memory: 2 GB RAM', 'Graphics: Nvidia 9xxx / ATI 2xxx', 'Storage: 5 GB available space', 'Sound Card: DirectX9 Compatible']","['OS: MAC OSX 10.7.5', 'Processor: Intel Core i5 3.0 GHz', 'Memory: 4 MB RAM', 'Graphics: NVIDIA GeForce GTX 760 / AMD Radeon R9 280X', 'Storage: 5 GB available space', 'Sound Card: DirectX9 Compatible']","[601840, 646570, 861540, 453480, 981430, 1108370, 960690, 1046300, 698640, 681730, 978520, 531640, 456670, 994220, 527230, 1055990, 919370, 1127610]"
723,568220,Lobotomy Corporation | Monster Management Simulation,Indie,₹ 569,₹ 569,"9 Apr, 2018",ProjectMoon,ProjectMoon,Very Positive,356,Very Positive,7073,0,"['Management', 'Simulation', 'Difficult', 'Indie', 'Horror', 'Great Soundtrack', 'Story Rich', 'Strategy', 'Gore', 'Psychological Horror', '2D', 'Singleplayer', 'Cute', 'Anime', 'Lovecraftian', 'Roguelike', 'Roguelite', 'RTS', 'Atmospheric', 'Early Access']",,,['win'],,,"[294100, 233450, 457140, 367520, 250900, 261570, 1062160, 504230, 361280, 240720, 424840, 1256670, 599140, 503560, 239030, 282070, 1194930, 916840]"
724,1113000,Persona 4 Golden,RPG,"₹ 1,039","₹ 1,039","13 Jun, 2020",ATLUS,SEGA,Overwhelmingly Positive,10559,Overwhelmingly Positive,10559,0,"['JRPG', 'Masterpiece', 'Great Soundtrack', 'Anime', 'RPG', 'Story Rich', 'Party-Based RPG', 'Turn-Based Strategy', 'Singleplayer', 'Turn-Based Combat', 'Mystery', 'Emotional', 'Multiple Endings', 'Detective', 'Colorful', 'Adventure', 'Strategy', 'Violent', 'Sexual Content', 'Dating Sim']",,,['win'],"['OS: Windows 8.1', 'Processor: Intel Core 2 Duo E8400 | AMD Phenom II X2 550', 'Memory: 2 GB RAM', 'Graphics: Nvidia GeForce GTS 450 | AMD Radeon HD 5770', 'DirectX: Version 11', 'Storage: 14 GB available space']","['OS: Windows 10', 'Processor: Intel Core i5-650 | AMD Phenom X4 940', 'Memory: 4 GB RAM', 'Graphics: Nvidia GeForce GTX 460 | AMD Radeon HD 6870', 'DirectX: Version 11', 'Storage: 14 GB available space']","[742120, 991270, 359870, 39140, 377840, 921570, 595520, 613830, 538680, 924980, 470310, 637650, 251150, 798460, 524220, 251290, 748490, 589360]"
